community_id,community_name,community_aliases,community_type,local_govt_council,ward,land_council,electorate,ntg_region,population_count,population_source,latitude,longitude,bushtel_url,Mobile_Coverage_Listed,Coverage_Match_Status,Coverage_Match_Method,Coverage_Matched_Input_Name,Coverage_Match_Distance_km,Coverage_SITE NAME,Coverage_SITE TYPE,Coverage_POPULATION,Coverage_MACRO CELL,Coverage_SMALL CELL,Coverage_PROXIMITY TO CELL,Coverage_PROVIDER,Coverage_LATITUDE,Coverage_LONGITUDE,Nearest_Telstra_km,Nearest_Telstra_Technology,Nearest_Telstra_Active_Bands,Nearest_Telstra_Year,Nearest_Telstra_MNO,Nearest_Telstra_RFNSA ID,Nearest_Telstra_Latitude,Nearest_Telstra_Longitude,Nearest_Telstra_GSM900,Nearest_Telstra_IoT700,Nearest_Telstra_LTE700,Nearest_Telstra_LTE850,Nearest_Telstra_LTE1800,Nearest_Telstra_LTE2100,Nearest_Telstra_LTE2600,Nearest_Telstra_NR700,Nearest_Telstra_NR850,Nearest_Telstra_NR2100,Nearest_Telstra_NR2600,Nearest_Telstra_NR3600,Nearest_Telstra_NR26000,Nearest_Telstra_Co_funded,Nearest_Telstra_Co_contribution_program,Nearest_Telstra_Round,Nearest_Optus_km,Nearest_Optus_Technology,Nearest_Optus_Active_Bands,Nearest_Optus_Year,Nearest_Optus_MNO,Nearest_Optus_RFNSA ID,Nearest_Optus_Latitude,Nearest_Optus_Longitude,Nearest_Optus_NBIoT700,Nearest_Optus_UMTS900,Nearest_Optus_UMTS2100,Nearest_Optus_LTE700,Nearest_Optus_LTE900,Nearest_Optus_LTE1800,Nearest_Optus_LTE2100,Nearest_Optus_LTE2300,Nearest_Optus_LTE2600,Nearest_Optus_NR700,Nearest_Optus_NR900,Nearest_Optus_NR2100,Nearest_Optus_NR2300,Nearest_Optus_NR3500,Nearest_Optus_NR26000,Nearest_Optus_Co_funded,Nearest_Optus_Co_contribution_program,Nearest_Optus_Round,Nearest_TPG_km,Nearest_TPG_Technology,Nearest_TPG_Active_Bands,Nearest_TPG_Year,Nearest_TPG_MNO,Nearest_TPG_RFNSA ID,Nearest_TPG_Latitude,Nearest_TPG_Longitude,Nearest_TPG_NBIoT850,Nearest_TPG_LTE700,Nearest_TPG_LTE850,Nearest_TPG_LTE1800,Nearest_TPG_LTE2100,Nearest_TPG_NR700,Nearest_TPG_NR1800,Nearest_TPG_NR2100,Nearest_TPG_NR3600,Nearest_TPG_NR26000,Nearest_TPG_Co_funded,Nearest_TPG_Co_contribution_program,Nearest_TPG_Round,Nearest_Any_Site_km,Nearest_Any_Provider,Infrastructure_Isolation_Rank,Nearest_Primary_School,Nearest_Primary_School_km,Nearest_Primary_School_Type,Nearest_Primary_School_Sector,Nearest_Primary_School_Remoteness,Nearest_Primary_School_Campus_Type,Nearest_Primary_School_Special,Nearest_Primary_School_Latitude,Nearest_Primary_School_Longitude,Nearest_Primary_ACARA_SML_ID,Nearest_Primary_Location_AGE_ID,Nearest_Primary_School_AGE_ID,Nearest_Primary_Rolled_School_ID,Nearest_Secondary_School,Nearest_Secondary_School_km,Nearest_Secondary_School_Type,Nearest_Secondary_School_Sector,Nearest_Secondary_School_Remoteness,Nearest_Secondary_School_Campus_Type,Nearest_Secondary_School_Special,Nearest_Secondary_School_Latitude,Nearest_Secondary_School_Longitude,Nearest_Secondary_ACARA_SML_ID,Nearest_Secondary_Location_AGE_ID,Nearest_Secondary_School_AGE_ID,Nearest_Secondary_Rolled_School_ID,Secondary_vs_Mobile_Distance_Difference_km,Primary_vs_Mobile_Distance_Difference_km,Mobile_Further_Than_Primary,Mobile_Further_Than_Secondary,Secondary_Over_50km,Mobile_Site_Over_50km,Education_Mobile_Isolation_Review,ILOC_CODE_2021,ILOC_NAME_2021,IAREA_CODE_2021,IAREA_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,ILOC_STATE_CODE_2021,ILOC_STATE_NAME_2021,ILOC_AREA_SQKM_2021,ILOC_Match_Method,ILOC_Match_Status,ILOC_Indigenous_Population_Male,ILOC_Indigenous_Population_Female,ILOC_Indigenous_Population,ILOC_Indigenous_Age_0_4,ILOC_Indigenous_Age_5_14,ILOC_Indigenous_Age_15_24,ILOC_Indigenous_Age_25_44,ILOC_Indigenous_Age_45_64,ILOC_Indigenous_Age_65_Plus,ILOC_Indigenous_Median_Age,ILOC_Indigenous_Median_Personal_Income_Weekly,ILOC_Indigenous_Household_Median_Income_Weekly,ILOC_Indigenous_Household_Avg_Persons_Per_Bedroom,ILOC_Indigenous_Household_Avg_Size,ILOC_Indigenous_Dwellings_Needing_Extra_Bedrooms_Pct,ILOC_Indigenous_Preschool_Students,ILOC_Indigenous_Primary_Students,ILOC_Indigenous_Secondary_Students,ILOC_Indigenous_Persons_Age_15_Plus,ILOC_Indigenous_Employed,ILOC_Indigenous_Unemployed,ILOC_Indigenous_Labour_Force,ILOC_Indigenous_Not_In_Labour_Force,ILOC_Indigenous_Unemployment_Pct,ILOC_Indigenous_Labour_Force_Participation_Pct,ILOC_Indigenous_Employment_To_Population_Pct,ILOC_Indigenous_Age_0_14,Demographic_Source,Demographic_Geography_Type,Demographic_Census_Year
490,GILIRRI,"GALERRA,GELERRI",Family Outstation,EAST ARNHEM,BIRR RAWARRANG,NORTHERN LAND COUNCIL,MULKA,EAST ARNHEM,,Not recorded,-12.33029,134.81695,https://bushtel.nt.gov.au/profile/490,Not listed,Not confirmed,,,,,,,,,,,,,11.890522533569763,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822003,-12.32833,134.92639,,Y,Y,Y,,,Y,,Y,,Y,,,Y,REGIONAL CO-INVESTMENT: RCP - TX Upgrade,1.0,202.1382994236648,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,398.8296273619177,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,11.890522533569763,Telstra,472,Ramingining School,11.87468255288631,Combined,Government,Very Remote,School Single Entity,0,-12.32641,134.92619,50065,47963.0,7963.0,50065,Ramingining School,11.87468255288631,Combined,Government,Very Remote,School Single Entity,0,-12.32641,134.92619,50065,47963.0,7963.0,50065,-0.0158399806834541,-0.0158399806834541,Yes,Yes,No,No,,70600705,Ramingining - Milingimbi Outstations,706007,Ramingining - Milingimbi and Outstations,706,Nhulunbuy,7,Northern Territory,11429.1805,Within polygon,Matched,85,80,169,3,31,36,53,40,11,30,247,1187,1.7,5.6,61.5,7,21,8,134,25,26,47,80,46.8,34.6,18.4,34,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
597,GILWI,"11 MILE,TWELVE MILE BORE,TWELVE MILE HOLE",Family Outstation,VICTORIA DALY,TIMBER CREEK,NORTHERN LAND COUNCIL,DALY,BIG RIVERS,86.0,Homelands Service Provider Report 2023,-15.78711,130.53275,https://bushtel.nt.gov.au/profile/597,Not listed,Not confirmed,,,,,,,,,,,,,15.636900910623083,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,852004,-15.65639,130.47889,,Y,Y,,,,,,,,,,,,,,66.54044903826184,3G/UMTS,UMTS900,2025,Optus,852099,-15.6176,131.1289,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,359.1667615625219,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,15.636900910623083,Telstra,417,Timber Creek School,17.06788073348756,Combined,Government,Very Remote,School Single Entity,0,-15.6481,130.46513,50121,47932.0,7932.0,50121,Timber Creek School,17.06788073348756,Combined,Government,Very Remote,School Single Entity,0,-15.6481,130.46513,50121,47932.0,7932.0,50121,1.430979822864476,1.430979822864476,No,No,No,No,,70500805,Timber Creek - Surrounds,705008,Victoria River,705,Katherine,7,Northern Territory,64510.5948,Within polygon,Matched,66,56,127,14,28,25,30,15,14,23,336,860,2.0,4.3,46.2,0,17,6,88,14,19,29,51,56.7,34.5,14.9,42,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
945,GIMBAT,No aliases recorded with NTG DIPL,Family Outstation,ROPER GULF,NYIRRANGGULUNG,NORTHERN LAND COUNCIL,ARNHEM,BIG RIVERS,,Not recorded,-13.57854,132.60772,https://bushtel.nt.gov.au/profile/945,Not listed,Not confirmed,,,,,,,,,,,,,25.171384427848,4G/LTE,LTE700,2025,Telstra,822134,-13.44092,132.42287,,,Y,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: Kakadu Connect - Small Cell Satellite,,42.00620388185624,3G/UMTS,UMTS900,2025,Optus,822090,-13.6061,132.2201,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,190.74990028736173,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,25.171384427848,Telstra,323,Manyallaluk School,80.14967320216363,Primary,Government,Very Remote,School Single Entity,0,-14.2666,132.829,50137,64013.0,24013.0,50137,Pine Creek School,87.65159480976126,Combined,Government,Remote,School Single Entity,0,-13.8219,131.836,50116,47936.0,7936.0,50116,62.48021038191327,54.97828877431563,No,No,Yes,No,,70500303,Elsey Roper - Surrounds,705003,Elsey - Roper,705,Katherine,7,Northern Territory,92882.2781,Within polygon,Matched,41,29,68,3,8,15,16,17,3,28,417,1125,1.3,2.6,16.0,0,5,8,52,24,10,31,24,20.0,56.6,45.3,11,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
510,GITAN,GITJAN,Family Outstation,EAST ARNHEM,GUMURR MARTHAKAL,NORTHERN LAND COUNCIL,MULKA,EAST ARNHEM,,Not recorded,-11.91169,135.78183,https://bushtel.nt.gov.au/profile/510,Not listed,Not confirmed,,,,,,,,,,,,,26.730792860046897,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822005,-12.02483,135.56501,,Y,Y,Y,,,Y,,Y,,Y,,,,,,112.28598586399896,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,508.26419415642,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,26.730792860046897,Telstra,311,Gawa Christian School,21.495447621581427,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,Gawa Christian School,21.495447621581427,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,-5.23534523846547,-5.23534523846547,Yes,Yes,No,No,,70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,5177.5161,Within polygon,Matched,204,224,425,32,93,102,113,79,18,23,281,1312,1.8,5.7,64.7,8,68,36,308,27,25,58,245,43.6,18.0,10.2,125,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
669,GONGURUWUY,"GOYNGURUMUY,GUNGURUWUY,INGLIS ISLAND,WATAYNGA",Family Outstation,EAST ARNHEM,GUMURR MARTHAKAL,NORTHERN LAND COUNCIL,MULKA,EAST ARNHEM,,Not recorded,-12.06638,136.15085,https://bushtel.nt.gov.au/profile/669,Not listed,Not confirmed,,,,,,,,,,,,,60.43807372720413,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,880001,-12.19105,136.69197,,Y,Y,,,,,,,,,,,,,,69.24926075103795,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,545.8612023530532,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,60.43807372720413,Telstra,83,Gawa Christian School,43.404930350899214,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,Gawa Christian School,43.404930350899214,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,-17.033143376304913,-17.033143376304913,Yes,Yes,No,Yes,,70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,5177.5161,Within polygon,Matched,204,224,425,32,93,102,113,79,18,23,281,1312,1.8,5.7,64.7,8,68,36,308,27,25,58,245,43.6,18.0,10.2,125,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
723,GOOLMINYINI,DEVIL SPRING,Family Outstation,ROPER GULF,SOUTH WEST GULF,NORTHERN LAND COUNCIL,BARKLY,BIG RIVERS,29.0,Homelands Service Provider Report 2023,-16.15829,136.09751,https://bushtel.nt.gov.au/profile/723,Not listed,Not confirmed,,,,,,,,,,,,,25.141663642909062,4G/LTE + IoT,"IoT700, LTE700, LTE1800, LTE2100, LTE2600",2025,Telstra,854001,-16.05361,136.30611,,Y,Y,,Y,Y,Y,,,,,,,,,,70.53553303329441,3G/UMTS,UMTS900,2025,Optus,852089,-16.6834,135.7265,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,622.2031758707847,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,25.141663642909062,Telstra,325,Borroloola School,24.94557163218368,Combined,Government,Very Remote,School Single Entity,0,-16.0582,136.30649,50056,47921.0,7921.0,50056,Borroloola School,24.94557163218368,Combined,Government,Very Remote,School Single Entity,0,-16.0582,136.30649,50056,47921.0,7921.0,50056,-0.1960920107253834,-0.1960920107253834,Yes,Yes,No,No,,70500401,Mabunji - Mungoorbada Outstations,705004,Gulf,705,Katherine,7,Northern Territory,55041.1368,Within polygon,Matched,62,43,104,7,17,23,30,21,8,30,407,916,1.9,3.6,48.1,4,12,3,79,23,9,28,52,22.2,34.6,26.9,24,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
596,GORPULYUL,"DALANGARR,GALPULYU,GALPYUL,GULPULIYUL,GULPULYAL",Family Outstation,ROPER GULF,NYIRRANGGULUNG,NORTHERN LAND COUNCIL,ARNHEM,BIG RIVERS,,Not recorded,-13.34621,134.14587,https://bushtel.nt.gov.au/profile/596,Not listed,Not confirmed,,,,,,,,,,,,,41.92780623440761,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,852092,-13.67225,134.34067,,Y,Y,,,,,,,,,,,,,,160.77440830250606,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,886001,-12.669492,132.834471,Y,,,Y,,,,,Y,,,,,,,,,,334.5032185434794,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,41.92780623440761,Telstra,179,Bulman School,40.65830968271369,Combined,Government,Very Remote,School Single Entity,0,-13.66483,134.33036,50083,47925.0,7925.0,50083,Bulman School,40.65830968271369,Combined,Government,Very Remote,School Single Entity,0,-13.66483,134.33036,50083,47925.0,7925.0,50083,-1.2694965516939192,-1.2694965516939192,Yes,Yes,No,No,,70500303,Elsey Roper - Surrounds,705003,Elsey - Roper,705,Katherine,7,Northern Territory,92882.2781,Within polygon,Matched,41,29,68,3,8,15,16,17,3,28,417,1125,1.3,2.6,16.0,0,5,8,52,24,10,31,24,20.0,56.6,45.3,11,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
321,GORRONG-GORRONG,"GORONG GORONG,GORRON GORRONG",Family Outstation,WEST ARNHEM,MANINGRIDA,NORTHERN LAND COUNCIL,ARAFURA,TOP END,6.0,Homelands Service Provider Report 2023,-12.12294,134.49532,https://bushtel.nt.gov.au/profile/321,Not listed,Not confirmed,,,,,,,,,,,,,29.71605575263297,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE1800, LTE2100, LTE2600, NR850, NR2600",2025,Telstra,822008,-12.05532,134.23091,,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,REGIONAL CO-INVESTMENT: RCP - TX Upgrade,1.0,170.3667053582672,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,366.4238473417226,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,29.71605575263297,Telstra,280,Maningrida College,30.65347668944513,Combined,Government,Very Remote,School Single Entity,0,-12.05041,134.22333,50061,47956.0,7956.0,50061,Maningrida College,30.65347668944513,Combined,Government,Very Remote,School Single Entity,0,-12.05041,134.22333,50061,47956.0,7956.0,50061,0.9374209368121632,0.9374209368121632,No,No,No,No,,70400302,Maningrida Outstations,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,9758.0375,Within polygon,Matched,170,195,366,23,65,77,131,58,11,26,207,900,2.1,5.9,72.3,4,34,42,283,10,22,35,226,60.6,11.8,4.6,88,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
44,GREEN VALLEY,"ILILLI,KUMANJAYE",Family Outstation,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,2.0,Homelands Service Provider Report 2023,-23.15051,131.73817,https://bushtel.nt.gov.au/profile/44,Not listed,Not confirmed,,,,,,,,,,,,,19.44789554784061,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872058,-23.19087,131.92328,,Y,Y,,,,,,,,,,,,,,92.81246569800058,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872191,-23.5863,132.51367,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,843.6547700401574,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,19.44789554784061,Telstra,374,Papunya School,18.53314324076493,Combined,Government,Very Remote,School Single Entity,0,-23.20283,131.91031,50113,47892.0,7892.0,50113,Papunya School,18.53314324076493,Combined,Government,Very Remote,School Single Entity,0,-23.20283,131.91031,50113,47892.0,7892.0,50113,-0.9147523070756768,-0.9147523070756768,Yes,Yes,No,No,,70901102,Papunya Outstations,709011,Papunya and Outstations,709,Apatula,7,Northern Territory,2326.1983,Within polygon,Matched,24,37,62,8,11,9,17,17,0,35,225,574,2.0,3.9,40.0,0,3,4,43,9,0,4,29,16.7,13.0,10.9,19,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
740,GUDJEKBIN,"GUBJEKBINJ,GUDJERBINJ,KUJAKBI",Family Outstation,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,TOP END,,Not recorded,-12.25097,133.80109,https://bushtel.nt.gov.au/profile/740,Not listed,Not confirmed,,,,,,,,,,,,,51.53935008034525,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE1800, LTE2100, LTE2600, NR850, NR2600",2025,Telstra,822008,-12.05532,134.23091,,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,REGIONAL CO-INVESTMENT: RCP - TX Upgrade,1.0,93.5950042519619,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,289.7602137966419,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,51.53935008034525,Telstra,121,Nawarddeken Academy Mamadawerre School,30.12233284681798,Combined,Independent,Very Remote,School Single Entity,0,-12.25745447,133.523957,53057,87767.0,87762.0,53057,Nawarddeken Academy Mamadawerre School,30.12233284681798,Combined,Independent,Very Remote,School Single Entity,0,-12.25745447,133.523957,53057,87767.0,87762.0,53057,-21.41701723352727,-21.41701723352727,Yes,Yes,No,Yes,,70400401,Cobourg Peninsula - Demed Homelands,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,23675.7318,Within polygon,Matched,145,127,279,27,57,40,102,44,3,27,239,1218,2.4,5.6,70.3,4,34,22,190,45,3,48,138,8.3,24.7,22.7,84,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
741,GUL GUL,"DANGER POINT,GULGUL",Family Outstation,,Not recorded,Not recorded,ARAFURA,Not recorded,,Not recorded,-11.13042,132.33842,https://bushtel.nt.gov.au/profile/741,Not listed,Not confirmed,,,,,,,,,,,,,25.773053143201096,4G/LTE + IoT,"IoT700, LTE700, LTE850",2025,Telstra,822032,-11.1479,132.57398,,Y,Y,Y,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,159.14078180260455,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,203.84488107585315,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,835001,-12.48268,131.07386,,,Y,Y,Y,Y,,,,,,,,25.773053143201096,Telstra,319,Mamaruni School,26.18872882007677,Combined,Government,Very Remote,School Single Entity,0,-11.14856,132.57775,50098,47955.0,7955.0,50098,Mamaruni School,26.18872882007677,Combined,Government,Very Remote,School Single Entity,0,-11.14856,132.57775,50098,47955.0,7955.0,50098,0.4156756768756722,0.4156756768756722,No,No,No,No,,70400401,Cobourg Peninsula - Demed Homelands,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,23675.7318,Within polygon,Matched,145,127,279,27,57,40,102,44,3,27,239,1218,2.4,5.6,70.3,4,34,22,190,45,3,48,138,8.3,24.7,22.7,84,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
24905,GULARDI,No aliases recorded with NTG DIPL,Family Outstation,VICTORIA DALY,TIMBER CREEK,NORTHERN LAND COUNCIL,DALY,BIG RIVERS,14.0,Homelands Service Provider Report 2023,-15.71326,130.48399,https://bushtel.nt.gov.au/profile/24905,Not listed,Not confirmed,,,,,,,,,,,,,6.347190028339041,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,852004,-15.65639,130.47889,,Y,Y,,,,,,,,,,,,,,69.86159440983249,3G/UMTS,UMTS900,2025,Optus,852099,-15.6176,131.1289,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,352.14012568911744,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,6.347190028339041,Telstra,556,Timber Creek School,7.521541032196746,Combined,Government,Very Remote,School Single Entity,0,-15.6481,130.46513,50121,47932.0,7932.0,50121,Timber Creek School,7.521541032196746,Combined,Government,Very Remote,School Single Entity,0,-15.6481,130.46513,50121,47932.0,7932.0,50121,1.174351003857705,1.174351003857705,No,No,No,No,,70500804,Timber Creek,705008,Victoria River,705,Katherine,7,Northern Territory,159.6701,Within polygon,Matched,90,68,155,15,23,29,50,34,10,29,456,1874,1.6,4.2,35.7,4,19,5,122,49,26,76,41,34.2,63.3,41.7,38,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
512,GULMARRI,"GALMARRI,GULAMARRI,GULMARI,GULUMARRI",Family Outstation,EAST ARNHEM,GUMURR MARTHAKAL,NORTHERN LAND COUNCIL,MULKA,EAST ARNHEM,5.0,Homelands Service Provider Report 2023,-11.91701,135.82229,https://bushtel.nt.gov.au/profile/512,Not listed,Not confirmed,,,,,,,,,,,,,30.44602343474224,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822005,-12.02483,135.56501,,Y,Y,Y,,,Y,,Y,,Y,,,,,,107.8886543345116,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,512.5304039970138,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,30.44602343474224,Telstra,270,Gawa Christian School,19.61447279766396,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,Gawa Christian School,19.61447279766396,Combined,Independent,Very Remote,School Single Entity,0,-11.759762,135.903958,50163,58020.0,18020.0,50163,-10.831550637078283,-10.831550637078283,Yes,Yes,No,No,,70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,5177.5161,Within polygon,Matched,204,224,425,32,93,102,113,79,18,23,281,1312,1.8,5.7,64.7,8,68,36,308,27,25,58,245,43.6,18.0,10.2,125,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
867,GULNGARRING,No aliases recorded with NTG DIPL,Family Outstation,COOMALIE,COOMALIE RURAL WARD,NORTHERN LAND COUNCIL,DALY,TOP END,,Not recorded,-13.13876,131.09811,https://bushtel.nt.gov.au/profile/867,Not listed,Not confirmed,,,,,,,,,,,,,11.80890639704541,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,846002,-13.24444,131.10889,,Y,Y,,,,,,,,,,,,,,11.462031515872912,4G/LTE + IoT,"NBIoT700, LTE700",2025,Optus,845003,-13.049667,131.04488,Y,,,Y,,,,,,,,,,,,,,,58.72125814254295,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,11.462031515872912,Optus,477,Adelaide River School,11.00135095112319,Combined,Government,Remote,School Single Entity,0,-13.2371,131.10926,50073,47937.0,7937.0,50073,Adelaide River School,11.00135095112319,Combined,Government,Remote,School Single Entity,0,-13.2371,131.10926,50073,47937.0,7937.0,50073,-0.4606805647497225,-0.4606805647497225,Yes,Yes,No,No,,70300401,Adelaide River - Coomalie,703004,Cox - Finniss - Coomalie,703,Darwin,7,Northern Territory,1496.2848,Within polygon,Matched,70,77,140,14,32,11,33,34,11,32,462,1270,1.1,3.0,5.1,0,22,3,99,41,4,48,49,15.2,47.4,40.2,46,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
204,GULUNGURU,"ALROY DOWNS,GULUNURRU,GULUNURU",Family Outstation,BARKLY,KUWARRANGU,NORTHERN LAND COUNCIL,BARKLY,BARKLY,,Not recorded,-19.35439,136.03855,https://bushtel.nt.gov.au/profile/204,Not listed,Not confirmed,,,,,,,,,,,,,45.37691000519556,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,860001,-19.71028,135.82667,,Y,Y,,,,,,,,,,,,,,45.4035214461777,3G/UMTS,UMTS900,2025,Optus,862041,-19.71095,135.82742,,Y,,,,,,,,,,,,,,,,,392.1623215305098,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,45.37691000519556,Telstra,160,Rockhampton Downs School,99.53256762132752,Combined,Government,Very Remote,School Single Entity,0,-18.947861,135.19435,50132,86706.0,16542.0,50132,Rockhampton Downs School,99.53256762132752,Combined,Government,Very Remote,School Single Entity,0,-18.947861,135.19435,50132,86706.0,16542.0,50132,54.155657616131954,54.155657616131954,No,No,Yes,No,,70700301,Barkly Tablelands - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,79907.8275,Within polygon,Matched,45,19,64,7,12,5,13,17,6,28,725,924,1.3,3.4,12.5,3,7,7,44,18,0,23,18,4.3,56.1,53.7,19,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
